,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,"Martin Luther King, Jr. Day","Martin Luther King, Jr. Day_lower","Martin Luther King, Jr. Day_upper",Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
10,2014-07-28,72.24661274716946,67.71343955652516,77.95838890892622,72.24661274716946,72.24661274716946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692333412730628,0.692333412730628,0.692333412730628,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,0.06209949108016912,0.06209949108016912,0.06209949108016912,1.57282162117058,1.57282162117058,1.57282162117058,0.0,0.0,0.0,72.9389461599001
11,2014-07-29,72.35154731850065,67.03235558852722,77.90154757026286,72.35154731850065,72.35154731850065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2526041763312427,0.2526041763312427,0.2526041763312427,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,-0.1871613317108277,-0.1871613317108277,-0.1871613317108277,1.3823532075621914,1.3823532075621914,1.3823532075621914,0.0,0.0,0.0,72.6041514948319
12,2014-07-30,72.45648188983184,67.54415681668388,77.79876815266451,72.45648188983184,72.45648188983184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13653004599481486,0.13653004599481486,0.13653004599481486,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,-0.10848492314949888,-0.10848492314949888,-0.10848492314949888,1.187602668664435,1.187602668664435,1.187602668664435,0.0,0.0,0.0,72.59301193582665
13,2014-07-31,72.56141646116302,67.40915695482738,77.65539478535112,72.56141646116302,72.56141646116302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010880741968707381,-0.010880741968707381,-0.010880741968707381,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,-0.060998725720229914,-0.060998725720229914,-0.060998725720229914,0.9927056832716438,0.9927056832716438,0.9927056832716438,0.0,0.0,0.0,72.55053571919431
14,2014-08-01,72.6663510324942,67.09363254698061,77.74921904556395,72.6663510324942,72.6663510324942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08196258541791282,-0.08196258541791282,-0.08196258541791282,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,0.05889860540974351,0.05889860540974351,0.05889860540974351,0.8017265086924649,0.8017265086924649,0.8017265086924649,0.0,0.0,0.0,72.5843884470763
15,2014-08-04,72.98115474648775,67.11002154967646,77.75327737940034,72.98115474648775,72.98115474648775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5905835859012214,-0.5905835859012214,-0.5905835859012214,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,0.062099491080067064,0.062099491080067064,0.062099491080067064,0.28990462253883276,0.28990462253883276,0.28990462253883276,0.0,0.0,0.0,72.39057116058652
16,2014-08-05,73.08608931781893,67.05942083930807,77.08550124429388,73.08608931781893,73.08608931781893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9791459157084497,-0.9791459157084497,-0.9791459157084497,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,-0.18716133171089328,-0.18716133171089328,-0.18716133171089328,0.15060311552256475,0.15060311552256475,0.15060311552256475,0.0,0.0,0.0,72.10694340211049
17,2014-08-06,73.19102388915012,66.63938140062709,77.31743682180817,73.19102388915012,73.19102388915012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0197038421699438,-1.0197038421699438,-1.0197038421699438,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,-0.10848492314958,-0.10848492314958,-0.10848492314958,0.0313687804997575,0.0313687804997575,0.0313687804997575,0.0,0.0,0.0,72.17132004698017
18,2014-08-07,73.2959584604813,67.2743486917649,77.53877158932227,73.2959584604813,73.2959584604813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0694860232435808,-1.0694860232435808,-1.0694860232435808,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,-0.06099872572032834,-0.06099872572032834,-0.06099872572032834,-0.06589959800313129,-0.06589959800313129,-0.06589959800313129,0.0,0.0,0.0,72.22647243723772
19,2014-08-08,73.40089303181249,67.44534378704655,77.76467987834256,73.40089303181249,73.40089303181249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0235459150908057,-1.0235459150908057,-1.0235459150908057,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,0.05889860540930036,0.05889860540930036,0.05889860540930036,-0.1398568209799849,-0.1398568209799849,-0.1398568209799849,0.0,0.0,0.0,72.37734711672168
20,2014-08-11,73.71569674580603,67.35844341233447,77.62012109081168,73.71569674580603,73.71569674580603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.097494093728381,-1.097494093728381,-1.097494093728381,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,0.062099491079965034,0.062099491079965034,0.062099491079965034,-0.21700588528822493,-0.21700588528822493,-0.21700588528822493,0.0,0.0,0.0,72.61820265207764
21,2014-08-12,73.82063131713721,67.17773483070752,77.76411996076851,73.82063131713721,73.82063131713721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.325434967689289,-1.325434967689289,-1.325434967689289,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,-0.18716133171099356,-0.18716133171099356,-0.18716133171099356,-0.1956859364581742,-0.1956859364581742,-0.1956859364581742,0.0,0.0,0.0,72.49519634944792
22,2014-08-13,73.9255658884684,67.45651220019066,77.74467258205821,73.9255658884684,73.9255658884684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2038456548959655,-1.2038456548959655,-1.2038456548959655,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,-0.10848492314960204,-0.10848492314960204,-0.10848492314960204,-0.1527730322262424,-0.1527730322262424,-0.1527730322262424,0.0,0.0,0.0,72.72172023357243
23,2014-08-14,74.03050045979958,67.33411191980308,77.82511416290642,74.03050045979958,74.03050045979958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0937119737032972,-1.0937119737032972,-1.0937119737032972,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,-0.06099872572018512,-0.06099872572018512,-0.06099872572018512,-0.0901255484629908,-0.0901255484629908,-0.0901255484629908,0.0,0.0,0.0,72.93678848609629
24,2014-08-15,74.13543503113075,68.29504129767903,78.32120713324134,74.13543503113075,74.13543503113075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8936777847726706,-0.8936777847726706,-0.8936777847726706,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,0.058898605409574645,0.058898605409574645,0.058898605409574645,-0.009988690662123904,-0.009988690662123904,-0.009988690662123904,0.0,0.0,0.0,73.24175724635808
25,2014-08-18,74.45023874512431,68.48535121517915,78.91849839837992,74.45023874512431,74.45023874512431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.571845323209107,-0.571845323209107,-0.571845323209107,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,0.06209949107971273,0.06209949107971273,0.06209949107971273,0.3086428852313015,0.3086428852313015,0.3086428852313015,0.0,0.0,0.0,73.8783934219152
26,2014-08-19,74.5551733164555,68.39425353958632,78.91137339616789,74.5551733164555,74.5551733164555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6985834525969739,-0.6985834525969739,-0.6985834525969739,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,-0.1871613317108416,-0.1871613317108416,-0.1871613317108416,0.4311655786339889,0.4311655786339889,0.4311655786339889,0.0,0.0,0.0,73.85658986385852
27,2014-08-20,74.66010788778668,68.98197551204125,79.5631590426973,74.66010788778668,74.66010788778668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4942429915486719,-0.4942429915486719,-0.4942429915486719,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,-0.10848492314956414,-0.10848492314956414,-0.10848492314956414,0.5568296311210135,0.5568296311210135,0.5568296311210135,0.0,0.0,0.0,74.165864896238
28,2014-08-21,74.76504245911785,69.29042997543642,79.7608643369054,74.76504245911785,74.76504245911785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3208654349735218,-0.3208654349735218,-0.3208654349735218,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,-0.06099872572028356,-0.06099872572028356,-0.06099872572028356,0.6827209902668829,0.6827209902668829,0.6827209902668829,0.0,0.0,0.0,74.44417702414432
29,2014-08-22,74.86997703044904,70.37117345675381,80.09105113227896,74.86997703044904,74.86997703044904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07759001036752712,-0.07759001036752712,-0.07759001036752712,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,0.058898605409550296,0.058898605409550296,0.058898605409550296,0.8060990837430438,0.8060990837430438,0.8060990837430438,0.0,0.0,0.0,74.7923870200815
30,2014-08-25,75.18478074444259,70.44404202464828,80.80495044679546,75.18478074444259,75.18478074444259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25727770572180814,0.25727770572180814,0.25727770572180814,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,0.06209949108013614,0.06209949108013614,0.06209949108013614,1.1377659141617933,1.1377659141617933,1.1377659141617933,0.0,0.0,0.0,75.4420584501644
31,2014-08-26,75.28971531577378,70.4510081820177,81.00247966780059,75.28971531577378,75.28971531577378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09967503755716658,0.09967503755716658,0.09967503755716658,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,-0.18716133171068966,-0.18716133171068966,-0.18716133171068966,1.2294240687879774,1.2294240687879774,1.2294240687879774,0.0,0.0,0.0,75.38939035333094
32,2014-08-27,75.39464988710496,70.5075382742813,80.5718402136799,75.39464988710496,75.39464988710496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2585213263483662,0.2585213263483662,0.2585213263483662,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,-0.10848492314952624,-0.10848492314952624,-0.10848492314952624,1.3095939490180137,1.3095939490180137,1.3095939490180137,0.0,0.0,0.0,75.65317121345333
33,2014-08-28,75.49958445843615,70.5945654784894,81.03711556507484,75.49958445843615,75.49958445843615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3741111499141414,0.3741111499141414,0.3741111499141414,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,-0.06099872572015021,-0.06099872572015021,-0.06099872572015021,1.377697575154413,1.377697575154413,1.377697575154413,0.0,0.0,0.0,75.87369560835029
34,2014-08-29,75.60451902976733,71.01678288454542,81.21429076933545,75.60451902976733,75.60451902976733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499048525780056,0.5499048525780056,0.5499048525780056,-0.9425876995201212,-0.9425876995201212,-0.9425876995201212,0.0,0.0,0.0,0.05889860540952591,0.05889860540952591,0.05889860540952591,1.4335939466886007,1.4335939466886007,1.4335939466886007,0.0,0.0,0.0,76.15442388234534
