,Date,Symbols,High,Low,Open,Close,Volume,Adj Close
60,2014-07-22,AAPL,94.88999938964844,94.12000274658203,94.68000030517578,94.72000122070312,55197000.0,86.81319427490234
61,2014-07-22,AMZN,362.92999267578125,355.25,355.25,360.8399963378906,2888900.0,360.8399963378906
62,2014-07-22,MSFT,45.150001525878906,44.59000015258789,45.0,44.83000183105469,43095800.0,40.014068603515625
63,2014-07-22,fb,69.7699966430664,68.61000061035156,69.76000213623047,69.2699966430664,40398000.0,69.2699966430664
64,2014-07-22,googl,608.8900146484375,599.260009765625,599.7000122070312,603.5700073242188,1881600.0,603.5700073242188
65,2014-07-22,ibm,194.72000122070312,191.55999755859375,191.58999633789062,194.08999633789062,4853000.0,158.08998107910156
66,2014-07-22,nflx,63.52428436279297,60.72285842895508,63.28285598754883,61.584285736083984,57174600.0,61.584285736083984
67,2014-07-22,nvda,18.790000915527344,18.43000030517578,18.690000534057617,18.469999313354492,7470400.0,17.683786392211914
68,2014-07-22,tsla,223.3000030517578,219.11000061035156,222.19000244140625,219.5800018310547,2730000.0,219.5800018310547
69,2014-07-22,uber,,,,,,
70,2014-07-23,AAPL,97.87999725341797,95.16999816894531,95.41999816894531,97.19000244140625,92918000.0,89.07701873779297
71,2014-07-23,AMZN,360.6300048828125,356.6199951171875,359.04998779296875,358.1400146484375,2687300.0,358.1400146484375
72,2014-07-23,MSFT,45.45000076293945,44.619998931884766,45.45000076293945,44.869998931884766,52362900.0,40.04975891113281
73,2014-07-23,fb,71.33000183105469,69.61000061035156,69.73999786376953,71.29000091552734,78435000.0,71.29000091552734
74,2014-07-23,googl,607.0499877929688,601.3499755859375,602.0499877929688,605.1900024414062,1106000.0,605.1900024414062
75,2014-07-23,ibm,194.89999389648438,193.57000732421875,194.11000061035156,193.6300048828125,3584200.0,157.71531677246094
76,2014-07-23,nflx,62.2014274597168,60.93000030517578,61.487144470214844,61.128570556640625,17267600.0,61.128570556640625
77,2014-07-23,nvda,18.489999771118164,18.059999465942383,18.479999542236328,18.079999923706055,7433800.0,17.31038475036621
78,2014-07-23,tsla,224.75,219.42999267578125,220.00999450683594,222.49000549316406,3083300.0,222.49000549316406
79,2014-07-23,uber,,,,,,
80,2014-07-24,AAPL,97.31999969482422,96.41999816894531,97.04000091552734,97.02999877929688,45729000.0,88.93037414550781
81,2014-07-24,AMZN,364.8500061035156,358.5199890136719,359.9800109863281,358.6099853515625,7088700.0,358.6099853515625
82,2014-07-24,MSFT,45.0,44.31999969482422,44.93000030517578,44.400001525878906,30725300.0,39.63025665283203
83,2014-07-24,fb,76.73999786376953,74.51000213623047,75.95999908447266,74.9800033569336,124168000.0,74.9800033569336
84,2014-07-24,googl,608.9099731445312,601.0,605.530029296875,603.010009765625,1355000.0,603.010009765625
85,2014-07-24,ibm,195.6199951171875,193.75,193.9499969482422,195.24000549316406,3612700.0,159.0266571044922
86,2014-07-24,nflx,61.45857238769531,59.86000061035156,61.35285568237305,60.76856994628906,18621400.0,60.76856994628906
87,2014-07-24,nvda,18.229999542236328,17.979999542236328,18.18000030517578,18.110000610351562,6364400.0,17.339107513427734
88,2014-07-24,tsla,225.10000610351562,220.8000030517578,223.25,223.5399932861328,3245500.0,223.5399932861328
89,2014-07-24,uber,,,,,,
90,2014-07-25,AAPL,97.83999633789062,96.63999938964844,96.8499984741211,97.66999816894531,43469000.0,89.5169448852539
91,2014-07-25,AMZN,324.8699951171875,314.760009765625,317.29998779296875,324.010009765625,17846500.0,324.010009765625
92,2014-07-25,MSFT,44.65999984741211,44.29999923706055,44.29999923706055,44.5,26737700.0,39.719520568847656
93,2014-07-25,fb,75.66999816894531,74.66000366210938,74.98999786376953,75.19000244140625,45917000.0,75.19000244140625
94,2014-07-25,googl,601.0,595.75,599.25,598.0800170898438,1360000.0,598.0800170898438
95,2014-07-25,ibm,195.89999389648438,193.7899932861328,195.3000030517578,194.39999389648438,3376400.0,158.34246826171875
96,2014-07-25,nflx,61.16714096069336,60.05714416503906,60.71428680419922,60.26571273803711,11610200.0,60.26571273803711
97,2014-07-25,nvda,18.09000015258789,17.760000228881836,18.049999237060547,17.790000915527344,6653300.0,17.032730102539062
98,2014-07-25,tsla,226.97000122070312,221.75,222.72000122070312,223.57000732421875,3087100.0,223.57000732421875
99,2014-07-25,uber,,,,,,
100,2014-07-28,AAPL,99.23999786376953,97.55000305175781,97.81999969482422,99.0199966430664,55318000.0,90.75424194335938
101,2014-07-28,AMZN,324.82000732421875,316.5,324.25,320.4100036621094,5932000.0,320.4100036621094
102,2014-07-28,MSFT,44.5099983215332,43.93000030517578,44.36000061035156,43.970001220703125,29684200.0,39.2464599609375
103,2014-07-28,fb,75.5,73.8499984741211,75.16999816894531,74.91999816894531,41725000.0,74.91999816894531
104,2014-07-28,googl,601.0999755859375,592.5900268554688,597.75,599.02001953125,1358100.0,599.02001953125
105,2014-07-28,ibm,196.39999389648438,193.64999389648438,194.3000030517578,195.77999877929688,3242400.0,159.4664764404297
106,2014-07-28,nflx,60.84428405761719,59.788570404052734,60.31571578979492,60.665714263916016,11960900.0,60.665714263916016
107,2014-07-28,nvda,17.8700008392334,17.420000076293945,17.8700008392334,17.719999313354492,8258800.0,16.96570587158203
108,2014-07-28,tsla,232.0,221.39999389648438,224.25,224.82000732421875,6514300.0,224.82000732421875
109,2014-07-28,uber,,,,,,
110,2014-07-29,AAPL,99.44000244140625,98.25,99.33000183105469,98.37999725341797,43143000.0,90.16767883300781
111,2014-07-29,AMZN,322.8999938964844,319.5,321.9800109863281,320.0,2883800.0,320.0
112,2014-07-29,MSFT,44.09000015258789,43.63999938964844,43.90999984741211,43.88999938964844,27763100.0,39.1750373840332
113,2014-07-29,fb,74.91999816894531,73.41999816894531,74.72000122070312,73.70999908447266,41324000.0,73.70999908447266
114,2014-07-29,googl,598.489990234375,592.1699829101562,597.7000122070312,593.9500122070312,1366600.0,593.9500122070312
115,2014-07-29,ibm,195.88999938964844,194.5399932861328,195.3000030517578,194.57000732421875,3264100.0,158.48098754882812
116,2014-07-29,nflx,61.198570251464844,60.45857238769531,60.45857238769531,60.611427307128906,9282000.0,60.611427307128906
117,2014-07-29,nvda,18.020000457763672,17.719999313354492,17.729999542236328,17.780000686645508,5449300.0,17.02315330505371
118,2014-07-29,tsla,228.3000030517578,224.86000061035156,226.61000061035156,225.00999450683594,3382400.0,225.00999450683594
119,2014-07-29,uber,,,,,,
120,2014-07-30,AAPL,98.69999694824219,97.66999816894531,98.44000244140625,98.1500015258789,33010000.0,89.95686340332031
121,2014-07-30,AMZN,322.7300109863281,318.5,321.45001220703125,322.510009765625,3969000.0,322.510009765625
122,2014-07-30,MSFT,44.099998474121094,43.290000915527344,44.06999969482422,43.58000183105469,31921400.0,38.89834976196289
123,2014-07-30,fb,75.19000244140625,74.12999725341797,74.20999908447266,74.68000030517578,36853000.0,74.68000030517578
124,2014-07-30,googl,598.4500122070312,592.7000122070312,595.8099975585938,595.4400024414062,1215100.0,595.4400024414062
125,2014-07-30,ibm,195.99000549316406,192.89999389648438,195.1999969482422,194.0,3943800.0,158.01669311523438
126,2014-07-30,nflx,62.18428421020508,60.61571502685547,60.67856979370117,62.051429748535156,15263500.0,62.051429748535156
127,2014-07-30,nvda,18.1299991607666,17.84000015258789,17.889999389648438,18.079999923706055,6154600.0,17.31038475036621
128,2014-07-30,tsla,229.60000610351562,221.0399932861328,221.9199981689453,228.9199981689453,4927800.0,228.9199981689453
129,2014-07-30,uber,,,,,,
130,2014-07-31,AAPL,97.44999694824219,95.33000183105469,97.16000366210938,95.5999984741211,56843000.0,87.61974334716797
131,2014-07-31,AMZN,320.67999267578125,311.8599853515625,320.010009765625,312.989990234375,5192000.0,312.989990234375
132,2014-07-31,MSFT,43.689998626708984,43.08000183105469,43.380001068115234,43.15999984741211,31537500.0,38.52347946166992
133,2014-07-31,fb,74.16999816894531,72.44000244140625,74.0,72.6500015258789,43992000.0,72.6500015258789
134,2014-07-31,googl,591.989990234375,577.6799926757812,588.9600219726562,579.5499877929688,2309500.0,579.5499877929688
135,2014-07-31,ibm,194.2899932861328,191.5399932861328,192.83999633789062,191.6699981689453,4207500.0,156.11883544921875
136,2014-07-31,nflx,61.85285568237305,60.18428421020508,61.46571350097656,60.388572692871094,13820100.0,60.388572692871094
137,2014-07-31,nvda,18.0,17.469999313354492,17.860000610351562,17.5,10047000.0,16.75507926940918
138,2014-07-31,tsla,231.39999389648438,221.5,229.25999450683594,223.3000030517578,7749100.0,223.3000030517578
139,2014-07-31,uber,,,,,,
140,2014-08-01,AAPL,96.62000274658203,94.80999755859375,94.9000015258789,96.12999725341797,48511000.0,88.10549926757812
141,2014-08-01,AMZN,315.8299865722656,304.5899963378906,313.69000244140625,307.05999755859375,7441500.0,307.05999755859375
142,2014-08-01,MSFT,43.25,42.599998474121094,43.209999084472656,42.86000061035156,31170300.0,38.255699157714844
143,2014-08-01,fb,73.22000122070312,71.55000305175781,72.22000122070312,72.36000061035156,43535000.0,72.36000061035156
144,2014-08-01,googl,583.4299926757812,570.2999877929688,578.5499877929688,573.5999755859375,2213300.0,573.5999755859375
145,2014-08-01,ibm,191.5,188.86000061035156,190.5,189.14999389648438,5181100.0,154.06625366210938
146,2014-08-01,nflx,61.104286193847656,58.93000030517578,60.251426696777344,60.771427154541016,18947600.0,60.771427154541016
147,2014-08-01,nvda,17.790000915527344,17.440000534057617,17.5,17.690000534057617,5497100.0,16.936992645263672
148,2014-08-01,tsla,237.5,226.0,226.08999633789062,233.27000427246094,11895800.0,233.27000427246094
149,2014-08-01,uber,,,,,,
150,2014-08-04,AAPL,96.58000183105469,95.16999816894531,96.37000274658203,95.58999633789062,39958000.0,87.61058044433594
151,2014-08-04,AMZN,316.17999267578125,308.5,308.8399963378906,313.6499938964844,4200900.0,313.6499938964844
152,2014-08-04,MSFT,43.470001220703125,42.810001373291016,42.970001220703125,43.369998931884766,34277400.0,38.71091079711914
153,2014-08-04,fb,73.87999725341797,72.36000061035156,72.36000061035156,73.51000213623047,30777000.0,73.51000213623047
154,2014-08-04,googl,583.8200073242188,572.260009765625,576.510009765625,582.27001953125,1519400.0,582.27001953125
155,2014-08-04,ibm,189.9499969482422,188.60000610351562,189.35000610351562,189.63999938964844,2125900.0,154.46536254882812
156,2014-08-04,nflx,61.42856979370117,60.111427307128906,61.02857208251953,60.38571548461914,10686900.0,60.38571548461914
157,2014-08-04,nvda,17.81999969482422,17.559999465942383,17.670000076293945,17.649999618530273,6043100.0,16.89868927001953
158,2014-08-04,tsla,240.5,233.27000427246094,234.3800048828125,238.52000427246094,5959700.0,238.52000427246094
159,2014-08-04,uber,,,,,,
160,2014-08-05,AAPL,95.68000030517578,94.36000061035156,95.36000061035156,95.12000274658203,55933000.0,87.1798095703125
161,2014-08-05,AMZN,314.54998779296875,310.05999755859375,313.29998779296875,312.32000732421875,2852100.0,312.32000732421875
162,2014-08-05,MSFT,43.459999084472656,42.83000183105469,43.310001373291016,43.08000183105469,26266400.0,38.452056884765625
163,2014-08-05,fb,73.58999633789062,72.18000030517578,73.19999694824219,72.69000244140625,34986000.0,72.69000244140625
164,2014-08-05,googl,580.2000122070312,570.3099975585938,579.3800048828125,573.1400146484375,1643800.0,573.1400146484375
165,2014-08-05,ibm,189.1999969482422,186.44000244140625,188.75,187.10000610351562,3307900.0,152.396484375
166,2014-08-05,nflx,61.14285659790039,60.04428482055664,60.18571472167969,60.407142639160156,10653300.0,60.407142639160156
167,2014-08-05,nvda,17.920000076293945,17.450000762939453,17.600000381469727,17.65999984741211,7453400.0,16.908260345458984
168,2014-08-05,tsla,242.99000549316406,235.69000244140625,237.47000122070312,238.49000549316406,5388600.0,238.49000549316406
169,2014-08-05,uber,,,,,,
170,2014-08-06,AAPL,95.4800033569336,94.70999908447266,94.75,94.95999908447266,38558000.0,87.03317260742188
171,2014-08-06,AMZN,315.7799987792969,310.20001220703125,310.8299865722656,313.8900146484375,2296900.0,313.8900146484375
172,2014-08-06,MSFT,43.16999816894531,42.209999084472656,42.7400016784668,42.7400016784668,24634000.0,38.14859390258789
173,2014-08-06,fb,73.72000122070312,71.79000091552734,72.0199966430664,72.47000122070312,30986000.0,72.47000122070312
174,2014-08-06,googl,578.6400146484375,567.4500122070312,569.5,574.489990234375,1322800.0,574.489990234375
175,2014-08-06,ibm,186.8800048828125,184.44000244140625,185.36000061035156,185.97000122070312,3847000.0,152.37191772460938
176,2014-08-06,nflx,62.128570556640625,60.07857131958008,60.14285659790039,61.47142791748047,15835400.0,61.47142791748047
177,2014-08-06,nvda,17.860000610351562,17.40999984741211,17.540000915527344,17.639999389648438,5586400.0,16.889114379882812
178,2014-08-06,tsla,251.4199981689453,238.5800018310547,238.89999389648438,248.92999267578125,9249300.0,248.92999267578125
179,2014-08-06,uber,,,,,,
180,2014-08-07,AAPL,95.94999694824219,94.0999984741211,94.93000030517578,94.4800033569336,46711000.0,87.02397918701172
181,2014-08-07,AMZN,315.8800048828125,309.6499938964844,315.2099914550781,311.45001220703125,2935600.0,311.45001220703125
182,2014-08-07,MSFT,43.45000076293945,42.650001525878906,42.84000015258789,43.22999954223633,30314900.0,38.5859489440918
183,2014-08-07,fb,74.0,72.69999694824219,73.0,73.16999816894531,38141000.0,73.16999816894531
184,2014-08-07,googl,578.3099975585938,569.4299926757812,576.0499877929688,571.8099975585938,1163000.0,571.8099975585938
185,2014-08-07,ibm,186.67999267578125,183.5800018310547,186.63999938964844,184.3000030517578,2708600.0,151.00364685058594
186,2014-08-07,nflx,64.27857208251953,62.07857131958008,62.18571472167969,64.23857116699219,27313300.0,64.23857116699219
187,2014-08-07,nvda,17.950000762939453,17.34000015258789,17.790000915527344,17.459999084472656,10192400.0,16.71677589416504
188,2014-08-07,tsla,256.69000244140625,249.1199951171875,250.1199951171875,252.38999938964844,7478900.0,252.38999938964844
189,2014-08-07,uber,,,,,,
190,2014-08-08,AAPL,94.81999969482422,93.27999877929688,94.26000213623047,94.73999786376953,41865000.0,87.26344299316406
191,2014-08-08,AMZN,317.32000732421875,310.6600036621094,311.94000244140625,316.79998779296875,2705900.0,316.79998779296875
192,2014-08-08,MSFT,43.31999969482422,42.90999984741211,43.22999954223633,43.20000076293945,28942700.0,38.55917739868164
193,2014-08-08,fb,73.43000030517578,72.55999755859375,73.4000015258789,73.05999755859375,27202000.0,73.05999755859375
194,2014-08-08,googl,579.5599975585938,569.02001953125,572.02001953125,577.9400024414062,1493300.0,577.9400024414062
195,2014-08-08,ibm,186.6699981689453,183.5800018310547,184.39999389648438,186.6300048828125,2781500.0,152.9126434326172
196,2014-08-08,nflx,64.42428588867188,63.150001525878906,64.31428527832031,63.69285583496094,15495200.0,63.69285583496094
197,2014-08-08,nvda,19.100000381469727,18.219999313354492,18.219999313354492,19.0,22358700.0,18.19122314453125
198,2014-08-08,tsla,251.75999450683594,246.5,251.16000366210938,248.1300048828125,5090100.0,248.1300048828125
199,2014-08-08,uber,,,,,,
200,2014-08-11,AAPL,96.08000183105469,94.83999633789062,95.2699966430664,95.98999786376953,36585000.0,88.41478729248047
201,2014-08-11,AMZN,320.3800048828125,316.8800048828125,318.4800109863281,318.3299865722656,2468600.0,318.3299865722656
202,2014-08-11,MSFT,43.45000076293945,43.02000045776367,43.2599983215332,43.20000076293945,20351600.0,38.55917739868164
203,2014-08-11,fb,73.91000366210938,73.05999755859375,73.45999908447266,73.44000244140625,24591000.0,73.44000244140625
204,2014-08-11,googl,579.6900024414062,575.2999877929688,579.0,577.25,1203400.0,577.25
205,2014-08-11,ibm,188.36000061035156,186.27999877929688,187.80999755859375,187.47000122070312,2527200.0,153.6009063720703
206,2014-08-11,nflx,65.37857055664062,64.10142517089844,64.17428588867188,64.5057144165039,13246800.0,64.5057144165039
207,2014-08-11,nvda,19.100000381469727,18.850000381469727,19.020000457763672,18.899999618530273,8615600.0,18.095481872558594
208,2014-08-11,tsla,263.739990234375,255.0,255.47999572753906,259.32000732421875,8101300.0,259.32000732421875
209,2014-08-11,uber,,,,,,
210,2014-08-12,AAPL,96.87999725341797,95.61000061035156,96.04000091552734,95.97000122070312,33795000.0,88.39637756347656
211,2014-08-12,AMZN,321.30999755859375,316.95001220703125,318.8900146484375,319.32000732421875,1915800.0,319.32000732421875
212,2014-08-12,MSFT,43.59000015258789,43.0,43.040000915527344,43.52000045776367,21431100.0,38.84480285644531
213,2014-08-12,fb,73.33000183105469,72.22000122070312,73.08999633789062,72.83000183105469,27419000.0,72.83000183105469
214,2014-08-12,googl,575.9000244140625,569.9099731445312,575.0,572.1199951171875,1394500.0,572.1199951171875
215,2014-08-12,ibm,188.69000244140625,186.80999755859375,187.4499969482422,187.33999633789062,1858600.0,153.494384765625
216,2014-08-12,nflx,64.71428680419922,63.34428405761719,64.47856903076172,63.772857666015625,10845100.0,63.772857666015625
217,2014-08-12,nvda,19.0,18.690000534057617,18.889999389648438,18.899999618530273,7403800.0,18.095481872558594
218,2014-08-12,tsla,260.29998779296875,254.5800018310547,258.0799865722656,259.9599914550781,6382300.0,259.9599914550781
219,2014-08-12,uber,,,,,,
220,2014-08-13,AAPL,97.23999786376953,96.04000091552734,96.1500015258789,97.23999786376953,31916000.0,89.56615447998047
221,2014-08-13,AMZN,331.7200012207031,326.1400146484375,327.6000061035156,326.2799987792969,4939100.0,326.2799987792969
222,2014-08-13,MSFT,44.18000030517578,43.52000045776367,43.68000030517578,44.08000183105469,22889500.0,39.34463882446289
223,2014-08-13,fb,74.25,73.05000305175781,73.12000274658203,73.7699966430664,29266000.0,73.7699966430664
224,2014-08-13,googl,586.1300048828125,575.2000122070312,576.4500122070312,584.5599975585938,1899400.0,584.5599975585938
225,2014-08-13,ibm,188.47999572753906,187.3699951171875,188.0,187.9499969482422,1795000.0,153.9941864013672
226,2014-08-13,nflx,64.8885726928711,63.83142852783203,64.0857162475586,64.50428771972656,9058000.0,64.50428771972656
227,2014-08-13,nvda,19.170000076293945,18.809999465942383,18.93000030517578,19.010000228881836,6414900.0,18.200794219970703
228,2014-08-13,tsla,265.6400146484375,259.6099853515625,262.010009765625,260.30999755859375,6932600.0,260.30999755859375
229,2014-08-13,uber,,,,,,
230,2014-08-14,AAPL,97.56999969482422,96.80000305175781,97.33000183105469,97.5,28116000.0,89.80561065673828
231,2014-08-14,AMZN,334.0899963378906,326.7099914550781,327.79998779296875,333.2099914550781,3420400.0,333.2099914550781
232,2014-08-14,MSFT,44.41999816894531,44.0099983215332,44.08000183105469,44.27000045776367,19313200.0,39.514217376708984
233,2014-08-14,fb,74.37999725341797,73.69000244140625,73.97000122070312,74.30000305175781,22207000.0,74.30000305175781
234,2014-08-14,googl,587.7999877929688,580.9199829101562,586.6900024414062,584.6500244140625,1272900.0,584.6500244140625
235,2014-08-14,ibm,188.1699981689453,186.92999267578125,187.57000732421875,187.8800048828125,1929500.0,153.9368896484375
236,2014-08-14,nflx,65.0,64.03142547607422,64.60142517089844,64.41000366210938,6676600.0,64.41000366210938
237,2014-08-14,nvda,19.079999923706055,18.719999313354492,19.079999923706055,18.799999237060547,6399800.0,17.999731063842773
238,2014-08-14,tsla,263.0,256.5,262.489990234375,261.3800048828125,4126600.0,261.3800048828125
239,2014-08-14,uber,,,,,,
240,2014-08-15,AAPL,98.19000244140625,96.86000061035156,97.9000015258789,97.9800033569336,48951000.0,90.24776458740234
241,2014-08-15,AMZN,335.0,328.32000732421875,334.0,333.6300048828125,3896700.0,333.6300048828125
242,2014-08-15,MSFT,44.900001525878906,44.400001525878906,44.58000183105469,44.790000915527344,41611300.0,39.97835922241211
243,2014-08-15,fb,74.6500015258789,73.0,74.31999969482422,73.62999725341797,38846600.0,73.62999725341797
244,2014-08-15,googl,589.469970703125,580.760009765625,587.5,583.7100219726562,1723400.0,583.7100219726562
245,2014-08-15,ibm,188.8800048828125,186.7899932861328,187.85000610351562,187.3800048828125,2814800.0,153.52723693847656
246,2014-08-15,nflx,66.0,64.0857162475586,64.49857330322266,65.58428192138672,22036700.0,65.58428192138672
247,2014-08-15,nvda,19.149999618530273,18.68000030517578,18.860000610351562,19.040000915527344,9244900.0,18.22951889038086
248,2014-08-15,tsla,262.0899963378906,258.5,261.4800109863281,262.010009765625,3867900.0,262.010009765625
249,2014-08-15,uber,,,,,,
250,2014-08-18,AAPL,99.37000274658203,97.9800033569336,98.48999786376953,99.16000366210938,47572000.0,91.33463287353516
251,2014-08-18,AMZN,337.79998779296875,333.7699890136719,335.4800109863281,334.5299987792969,2485400.0,334.5299987792969
252,2014-08-18,MSFT,45.11000061035156,44.68000030517578,44.939998626708984,45.11000061035156,26891100.0,40.26398849487305
253,2014-08-18,fb,74.72000122070312,73.95999908447266,74.0,74.58999633789062,23974000.0,74.58999633789062
254,2014-08-18,googl,595.0499877929688,586.5499877929688,587.0999755859375,592.7000122070312,1466000.0,592.7000122070312
255,2014-08-18,ibm,189.80999755859375,187.75999450683594,188.10000610351562,189.36000061035156,2420300.0,155.14950561523438
256,2014-08-18,nflx,67.07142639160156,65.89286041259766,66.0085678100586,66.57142639160156,13496000.0,66.57142639160156
257,2014-08-18,nvda,19.31999969482422,18.93000030517578,19.1200008392334,19.299999237060547,7101900.0,18.47845458984375
258,2014-08-18,tsla,267.260009765625,259.75,263.25,259.94000244140625,5849200.0,259.94000244140625
259,2014-08-18,uber,,,,,,
