,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,"Martin Luther King, Jr. Day","Martin Luther King, Jr. Day_lower","Martin Luther King, Jr. Day_upper",Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
10,2014-07-28,66.42555173873122,65.68661328394279,70.20516440264956,66.42555173873122,66.42555173873122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4813365286781117,1.4813365286781117,1.4813365286781117,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,-0.022323843048810462,-0.022323843048810462,-0.022323843048810462,0.6895885663119424,0.6895885663119424,0.6895885663119424,0.0,0.0,0.0,67.90688826740933
11,2014-07-29,66.35617345727682,65.46425822485544,70.12141448389607,66.35617345727682,66.35617345727682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5339235502796653,1.5339235502796653,1.5339235502796653,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,0.03404355701751121,0.03404355701751121,0.03404355701751121,0.6858081878471743,0.6858081878471743,0.6858081878471743,0.0,0.0,0.0,67.89009700755649
12,2014-07-30,66.28679517582242,65.59488067931466,70.16032773166168,66.28679517582242,66.28679517582242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5877226615272422,1.5877226615272422,1.5877226615272422,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,0.09434050306799412,0.09434050306799412,0.09434050306799412,0.6793103530442681,0.6793103530442681,0.6793103530442681,0.0,0.0,0.0,67.87451783734966
13,2014-07-31,66.21741689436803,65.58507976304567,70.2203071957874,66.21741689436803,66.21741689436803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.542009386259094,1.542009386259094,1.542009386259094,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,0.05795592973227676,0.05795592973227676,0.05795592973227676,0.6699816511118375,0.6699816511118375,0.6699816511118375,0.0,0.0,0.0,67.75942628062712
14,2014-08-01,66.14803861291362,65.47529465339346,69.99115440189932,66.14803861291362,66.14803861291362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5113301932815424,1.5113301932815424,1.5113301932815424,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,0.03950185231759809,0.03950185231759809,0.03950185231759809,0.6577565355489645,0.6577565355489645,0.6577565355489645,0.0,0.0,0.0,67.65936880619516
15,2014-08-04,65.93990376855042,64.84038019212485,69.70165860847705,65.93990376855042,65.93990376855042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3955701703621435,1.3955701703621435,1.3955701703621435,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,-0.022323843048704252,-0.022323843048704252,-0.022323843048704252,0.6038222079958682,0.6038222079958682,0.6038222079958682,0.0,0.0,0.0,67.33547393891257
16,2014-08-05,65.87052548709602,65.08810139331527,69.64893032764775,65.87052548709602,65.87052548709602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285170177848463,1.4285170177848463,1.4285170177848463,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,0.03404355701764638,0.03404355701764638,0.03404355701764638,0.5804016553522204,0.5804016553522204,0.5804016553522204,0.0,0.0,0.0,67.29904250488086
17,2014-08-06,65.80114720564161,64.99837172582377,69.59836106601915,65.80114720564161,65.80114720564161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4629651174813016,1.4629651174813016,1.4629651174813016,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,0.0943405030681046,0.0943405030681046,0.0943405030681046,0.5545528089982175,0.5545528089982175,0.5545528089982175,0.0,0.0,0.0,67.26411232312292
18,2014-08-07,65.73176892418722,64.86606257797133,69.50529047738647,65.73176892418722,65.73176892418722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.398560471112986,1.398560471112986,1.398560471112986,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,0.057955929732270615,0.057955929732270615,0.057955929732270615,0.5265327359657356,0.5265327359657356,0.5265327359657356,0.0,0.0,0.0,67.13032939530021
19,2014-08-08,65.66239064273282,64.59957621723677,69.38579143773451,65.66239064273282,65.66239064273282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3502235740311557,1.3502235740311557,1.3502235740311557,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,0.0395018523176542,0.0395018523176542,0.0395018523176542,0.49664991629852173,0.49664991629852173,0.49664991629852173,0.0,0.0,0.0,67.01261421676398
20,2014-08-11,65.45425579836962,64.28145754370277,69.02034457785643,65.45425579836962,65.45425579836962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.191348503181148,1.191348503181148,1.191348503181148,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,-0.02232384304859805,-0.02232384304859805,-0.02232384304859805,0.3996005408147662,0.3996005408147662,0.3996005408147662,0.0,0.0,0.0,66.64560430155076
21,2014-08-12,65.38487751691521,64.17905744230889,69.05960111322253,65.38487751691521,65.38487751691521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2143508036383313,1.2143508036383313,1.2143508036383313,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,0.034043557017517656,0.034043557017517656,0.034043557017517656,0.3662354412058338,0.3662354412058338,0.3662354412058338,0.0,0.0,0.0,66.59922832055354
22,2014-08-13,65.31549923546082,64.25655333035778,68.92904912043035,65.31549923546082,65.31549923546082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2415739390997165,1.2415739390997165,1.2415739390997165,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,0.09434050306801983,0.09434050306801983,0.09434050306801983,0.3331616306167168,0.3331616306167168,0.3331616306167168,0.0,0.0,0.0,66.55707317456054
23,2014-08-14,65.24612095400641,63.98334134558825,68.8431245438114,65.24612095400641,65.24612095400641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1729133395707716,1.1729133395707716,1.1729133395707716,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,0.0579559297322827,0.0579559297322827,0.0579559297322827,0.3008856044235091,0.3008856044235091,0.3008856044235091,0.0,0.0,0.0,66.41903429357718
24,2014-08-15,65.17674267255201,64.02537902839995,68.57513582516629,65.17674267255201,65.17674267255201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1234929502077253,1.1234929502077253,1.1234929502077253,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,0.039501852317626575,0.039501852317626575,0.039501852317626575,0.26991929247511903,0.26991929247511903,0.26991929247511903,0.0,0.0,0.0,66.30023562275973
25,2014-08-18,64.96860782818881,63.54147030078857,68.44024298880746,64.96860782818881,64.96860782818881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9816183625336266,0.9816183625336266,0.9816183625336266,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,-0.022323843048650687,-0.022323843048650687,-0.022323843048650687,0.18987040016729761,0.18987040016729761,0.18987040016729761,0.0,0.0,0.0,65.95022619072243
26,2014-08-19,64.89922954673442,63.642234116953205,68.09592093959199,64.89922954673442,64.89922954673442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.017135589725016,1.017135589725016,1.017135589725016,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,0.034043557017561246,0.034043557017561246,0.034043557017561246,0.1690202272924751,0.1690202272924751,0.1690202272924751,0.0,0.0,0.0,65.91636513645943
27,2014-08-20,64.82985126528001,63.71483397567433,68.28560677933989,64.82985126528001,64.82985126528001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0601804607671381,1.0601804607671381,1.0601804607671381,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,0.09434050306805136,0.09434050306805136,0.09434050306805136,0.15176815228410706,0.15176815228410706,0.15176815228410706,0.0,0.0,0.0,65.89003172604716
28,2014-08-21,64.76047298382561,63.448234460169054,68.15213813319855,64.76047298382561,64.76047298382561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.010474623668196,1.010474623668196,1.010474623668196,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,0.05795592973227656,0.05795592973227656,0.05795592973227656,0.13844688852093992,0.13844688852093992,0.13844688852093992,0.0,0.0,0.0,65.77094760749381
29,2014-08-22,64.69109470237122,63.456764140612904,68.00202496109758,64.69109470237122,64.69109470237122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9828994989358915,0.9828994989358915,0.9828994989358915,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,0.03950185231753852,0.03950185231753852,0.03950185231753852,0.12932584120337343,0.12932584120337343,0.12932584120337343,0.0,0.0,0.0,65.67399420130711
30,2014-08-25,64.482959858008,62.87774684788013,67.72555814804373,64.482959858008,64.482959858008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9205056856995749,0.9205056856995749,0.9205056856995749,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,-0.02232384304857853,-0.02232384304857853,-0.02232384304857853,0.12875772333317384,0.12875772333317384,0.12875772333317384,0.0,0.0,0.0,65.40346554370758
31,2014-08-26,64.41358157655361,63.05506412626185,67.68487887046871,64.41358157655361,64.41358157655361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9857422563979147,0.9857422563979147,0.9857422563979147,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,0.034043557017604816,0.034043557017604816,0.034043557017604816,0.13762689396533034,0.13762689396533034,0.13762689396533034,0.0,0.0,0.0,65.39932383295152
32,2014-08-27,64.3442032950992,63.00203840116221,67.80724128554174,64.3442032950992,64.3442032950992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.059287450299083,1.059287450299083,1.059287450299083,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,0.0943405030680829,0.0943405030680829,0.0943405030680829,0.1508751418160204,0.1508751418160204,0.1508751418160204,0.0,0.0,0.0,65.40349074539829
33,2014-08-28,64.2748250136448,63.02587933205581,67.51721717108799,64.2748250136448,64.2748250136448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0403099313735686,1.0403099313735686,1.0403099313735686,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,0.057955929732260145,0.057955929732260145,0.057955929732260145,0.16828219622632878,0.16828219622632878,0.16828219622632878,0.0,0.0,0.0,65.31513494501837
34,2014-08-29,64.20544673219041,63.02962515533874,67.5755855218563,64.20544673219041,64.20544673219041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0431168154808876,1.0431168154808876,1.0431168154808876,0.8140718054149797,0.8140718054149797,0.8140718054149797,0.0,0.0,0.0,0.0395018523174505,0.0395018523174505,0.0395018523174505,0.18954315774845756,0.18954315774845756,0.18954315774845756,0.0,0.0,0.0,65.2485635476713
