,ds,trend,trend_lower,trend_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat,yhat_lower,yhat_upper
0,2014-07-14,12.195847357863578,12.195847357863578,12.195847357863578,0.27355681387287817,0.27355681387287817,0.27355681387287817,-2.374508178543398,-2.374508178543398,-2.374508178543398,11.668819761226269,7.560147775687417,15.762799817822557
1,2014-07-15,12.205144836053671,12.205144836053671,12.205144836053671,0.0803718437026767,0.0803718437026767,0.0803718437026767,-2.4861603223174487,-2.4861603223174487,-2.4861603223174487,11.37328012547211,6.969356018959682,15.670015430689936
2,2014-07-16,12.214442314243765,12.214442314243765,12.214442314243765,0.025739303566416315,0.025739303566416315,0.025739303566416315,-2.587097916639206,-2.587097916639206,-2.587097916639206,11.227007469204187,7.028735130810072,15.185119955498516
3,2014-07-17,12.223739792433859,12.223739792433859,12.223739792433859,0.11276020950685212,0.11276020950685212,0.11276020950685212,-2.6766418590731895,-2.6766418590731895,-2.6766418590731895,11.233781910900733,6.675059158832724,15.685744607731777
4,2014-07-18,12.233037270623955,12.233037270623957,12.233037270623957,-0.09894723031668583,-0.09894723031668583,-0.09894723031668583,-2.7543093668587786,-2.7543093668587786,-2.7543093668587786,10.953704441481701,6.573841612144479,15.17637186034002
5,2014-07-21,12.260929705194236,12.260929705194236,12.260929705194236,0.2735568138732256,0.2735568138732256,0.2735568138732256,-2.9139483481513744,-2.9139483481513744,-2.9139483481513744,11.1944619389493,6.933927293819565,15.465306881797122
6,2014-07-22,12.27022718338433,12.270227183384328,12.270227183384328,0.08037184370265463,0.08037184370265463,0.08037184370265463,-2.9428027180405647,-2.9428027180405647,-2.9428027180405647,10.98172007707963,7.025810887874633,15.198215531858851
7,2014-07-23,12.279524661574424,12.279524661574424,12.279524661574424,0.025739303566230536,0.025739303566230536,0.025739303566230536,-2.959855553453124,-2.959855553453124,-2.959855553453124,10.919332179720742,6.881578690608183,15.167627020608634
8,2014-07-24,12.28882213976452,12.28882213976452,12.28882213976452,0.11276020950702256,0.11276020950702256,0.11276020950702256,-2.9654845410732134,-2.9654845410732134,-2.9654845410732134,11.01002157623154,6.578451003207886,15.207395192898971
9,2014-07-25,12.298119617954614,12.298119617954614,12.298119617954614,-0.09894723031652503,-0.09894723031652503,-0.09894723031652503,-2.960135105032954,-2.960135105032954,-2.960135105032954,10.812961050638346,6.721590512967188,15.156132515209245
10,2014-07-28,12.326012052524895,12.326012052524895,12.326012052524895,0.27355681387297404,0.27355681387297404,0.27355681387297404,-2.883206307703226,-2.883206307703226,-2.883206307703226,11.290286326727855,6.8172317413619385,15.765000177602143
11,2014-07-29,12.335309530714989,12.335309530714989,12.335309530714989,0.08037184370302454,0.08037184370302454,0.08037184370302454,-2.838966791614391,-2.838966791614391,-2.838966791614391,11.150638350836834,6.788039702491802,15.824139293658412
12,2014-07-30,12.344607008905083,12.344607008905083,12.344607008905083,0.025739303566729866,0.025739303566729866,0.025739303566729866,-2.7862332165734554,-2.7862332165734554,-2.7862332165734554,11.158036863931569,7.106085503021126,15.622667852264218
13,2014-07-31,12.35390448709518,12.35390448709518,12.35390448709518,0.11276020950719298,0.11276020950719298,0.11276020950719298,-2.7254338388068375,-2.7254338388068375,-2.7254338388068375,11.315154625828747,7.403480101360234,15.919587379701444
