,Date,Symbols,High,Low,Open,Close,Volume,Adj_Close,Company_name
0,2014-07-14,^IXIC,4451.60009765625,4432.9501953125,4441.39013671875,4440.419921875,1579660000,4440.419921875,NASDAQ
1,2014-07-15,^IXIC,4451.93017578125,4389.7001953125,4444.91015625,4416.39013671875,1772030000,4416.39013671875,NASDAQ
2,2014-07-16,^IXIC,4448.8701171875,4419.7099609375,4446.169921875,4425.97021484375,2059340000,4425.97021484375,NASDAQ
3,2014-07-17,^IXIC,4425.3798828125,4352.22998046875,4411.52001953125,4363.4501953125,2055240000,4363.4501953125,NASDAQ
4,2014-07-18,^IXIC,4434.43994140625,4378.22021484375,4379.93994140625,4432.14990234375,1823580000,4432.14990234375,NASDAQ
5,2014-07-21,^IXIC,4432.419921875,4404.509765625,4421.2001953125,4424.7001953125,1557820000,4424.7001953125,NASDAQ
6,2014-07-22,^IXIC,4464.1298828125,4443.35009765625,4444.93994140625,4456.02001953125,1724440000,4456.02001953125,NASDAQ
7,2014-07-23,^IXIC,4480.72998046875,4457.9501953125,4468.16015625,4473.7001953125,1909810000,4473.7001953125,NASDAQ
8,2014-07-24,^IXIC,4485.5,4465.93994140625,4481.60986328125,4472.10986328125,1935090000,4472.10986328125,NASDAQ
9,2014-07-25,^IXIC,4457.9501953125,4430.43017578125,4448.06005859375,4449.56005859375,1711430000,4449.56005859375,NASDAQ
10,2014-07-28,^IXIC,4455.39013671875,4413.919921875,4451.1201171875,4444.91015625,1783250000,4444.91015625,NASDAQ
11,2014-07-29,^IXIC,4470.97021484375,4441.02978515625,4456.06982421875,4442.7001953125,2090810000,4442.7001953125,NASDAQ
12,2014-07-30,^IXIC,4476.06005859375,4444.509765625,4468.43994140625,4462.89990234375,1872430000,4462.89990234375,NASDAQ
13,2014-07-31,^IXIC,4430.7998046875,4367.14990234375,4421.2900390625,4369.77001953125,2273380000,4369.77001953125,NASDAQ
14,2014-08-01,^IXIC,4385.0498046875,4324.02001953125,4363.39013671875,4352.64013671875,2050340000,4352.64013671875,NASDAQ
