,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,"Martin Luther King, Jr. Day","Martin Luther King, Jr. Day_lower","Martin Luther King, Jr. Day_upper",Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
10,2014-07-28,16961.844426076957,16337.030598908212,17524.4768998385,16961.844426076957,16961.844426076957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.92707942892352,-41.92707942892352,-41.92707942892352,-563.4337241110173,-563.4337241110173,-563.4337241110173,0.0,0.0,0.0,-48.65709570796661,-48.65709570796661,-48.65709570796661,570.1637403900605,570.1637403900605,570.1637403900605,0.0,0.0,0.0,16919.917346648035
11,2014-07-29,16971.816986040794,16336.8008835189,17549.62545720077,16971.816986040794,16971.816986040794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.004211608604635,-23.004211608604635,-23.004211608604635,-563.4337241110173,-563.4337241110173,-563.4337241110173,0.0,0.0,0.0,-15.769578596171913,-15.769578596171913,-15.769578596171913,556.1990910985846,556.1990910985846,556.1990910985846,0.0,0.0,0.0,16948.81277443219
12,2014-07-30,16981.78954600463,16346.329094547797,17574.83236719709,16981.78954600463,16981.78954600463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.739725557266645,-43.739725557266645,-43.739725557266645,-563.4337241110173,-563.4337241110173,-563.4337241110173,0.0,0.0,0.0,-20.80531481545294,-20.80531481545294,-20.80531481545294,540.4993133692036,540.4993133692036,540.4993133692036,0.0,0.0,0.0,16938.049820447366
13,2014-07-31,16991.762105968468,16309.698651015251,17502.621993001812,16991.762105968468,16991.762105968468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.45387000506435,-68.45387000506435,-68.45387000506435,-563.4337241110173,-563.4337241110173,-563.4337241110173,0.0,0.0,0.0,-28.444433064332607,-28.444433064332607,-28.444433064332607,523.4242871702857,523.4242871702857,523.4242871702857,0.0,0.0,0.0,16923.308235963403
14,2014-08-01,17001.734665932305,16253.73183751402,17559.161627672034,17001.734665932305,17001.734665932305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.2764085658779,-85.2764085658779,-85.2764085658779,-563.4337241110173,-563.4337241110173,-563.4337241110173,0.0,0.0,0.0,-27.181985819698287,-27.181985819698287,-27.181985819698287,505.33930136483775,505.33930136483775,505.33930136483775,0.0,0.0,0.0,16916.458257366427
15,2014-08-04,17031.65234582381,16243.754562581726,17523.75730818063,17031.65234582381,17031.65234582381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163.529169704281,-163.529169704281,-163.529169704281,-563.4337241110173,-563.4337241110173,-563.4337241110173,0.0,0.0,0.0,-48.6570957080281,-48.6570957080281,-48.6570957080281,448.56165011476446,448.56165011476446,448.56165011476446,0.0,0.0,0.0,16868.12317611953
16,2014-08-05,17041.62490578765,16250.749060862383,17574.445876521335,17041.62490578765,17041.62490578765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-149.32856445442812,-149.32856445442812,-149.32856445442812,-563.4337241110173,-563.4337241110173,-563.4337241110173,0.0,0.0,0.0,-15.769578596148008,-15.769578596148008,-15.769578596148008,429.87473825273725,429.87473825273725,429.87473825273725,0.0,0.0,0.0,16892.29634133322
17,2014-08-06,17051.59746575149,16203.384168091634,17521.791972578783,17051.59746575149,17051.59746575149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-172.4676847123804,-172.4676847123804,-172.4676847123804,-563.4337241110173,-563.4337241110173,-563.4337241110173,0.0,0.0,0.0,-20.805314815402166,-20.805314815402166,-20.805314815402166,411.77135421403915,411.77135421403915,411.77135421403915,0.0,0.0,0.0,16879.129781039108
18,2014-08-07,17061.570025715326,16267.887988480114,17487.921231698787,17061.570025715326,17061.570025715326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-197.40647382784584,-197.40647382784584,-197.40647382784584,-563.4337241110173,-563.4337241110173,-563.4337241110173,0.0,0.0,0.0,-28.444433064285782,-28.444433064285782,-28.444433064285782,394.4716833474573,394.4716833474573,394.4716833474573,0.0,0.0,0.0,16864.16355188748
19,2014-08-08,17071.54258567916,16253.398713035347,17485.321303808734,17071.54258567916,17071.54258567916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-212.46466542459032,-212.46466542459032,-212.46466542459032,-563.4337241110173,-563.4337241110173,-563.4337241110173,0.0,0.0,0.0,-27.18198581964884,-27.18198581964884,-27.18198581964884,378.1510445060759,378.1510445060759,378.1510445060759,0.0,0.0,0.0,16859.077920254567
