,ds,trend,trend_lower,trend_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat,yhat_lower,yhat_upper
0,2014-07-14,92.03421079195269,92.03421079195269,92.03421079195269,-0.41923269951875075,-0.41923269951875075,-0.41923269951875075,4.009577879434692,4.009577879434692,4.009577879434692,88.40136822831371,85.07558755633934,91.77312478164848
1,2014-07-15,92.06607119895827,92.06607119895827,92.06607119895827,-0.28882639676706146,-0.28882639676706146,-0.28882639676706146,4.1084952435930004,4.1084952435930004,4.1084952435930004,88.66255230222929,85.35198303120198,91.941116618304
2,2014-07-16,92.09793160596386,92.09793160596386,92.09793160596386,-0.29831962850689553,-0.29831962850689553,-0.29831962850689553,4.186480420868606,4.186480420868606,4.186480420868606,88.76290465477065,85.24653504217888,92.14552824980697
3,2014-07-17,92.12979201296945,92.12979201296945,92.12979201296945,-0.3989341072330996,-0.3989341072330996,-0.3989341072330996,4.243041385983634,4.243041385983634,4.243041385983634,88.75071154816506,85.45679870493116,91.99719769694185
4,2014-07-18,92.16165241997506,92.16165241997506,92.16165241997506,-0.40048392878494815,-0.40048392878494815,-0.40048392878494815,4.278194381292969,4.278194381292969,4.278194381292969,88.81617512892817,85.31930845267124,92.37069702057133
5,2014-07-21,92.25723364099181,92.25723364099181,92.25723364099181,-0.4192326995187098,-0.4192326995187098,-0.4192326995187098,4.262711833801737,4.262711833801737,4.262711833801737,88.87752503171993,85.28055672859172,92.2853653651235
6,2014-07-22,92.28909404799741,92.28909404799741,92.28909404799741,-0.28882639676665267,-0.28882639676665267,-0.28882639676665267,4.221972979031174,4.221972979031174,4.221972979031174,88.999052886707,85.54507010521075,92.72690646465333
7,2014-07-23,92.32095445500299,92.32095445500299,92.32095445500299,-0.29831962850661176,-0.29831962850661176,-0.29831962850661176,4.166768466649698,4.166768466649698,4.166768466649698,88.96621554959115,85.5800387457255,92.30903953648307
8,2014-07-24,92.3528148620086,92.3528148620086,92.3528148620086,-0.3989341072335581,-0.3989341072335581,-0.3989341072335581,4.099541170200449,4.099541170200449,4.099541170200449,88.83023418142058,85.44901863023547,92.42065716448053
9,2014-07-25,92.38467526901418,92.38467526901418,92.38467526901418,-0.40048392878503,-0.40048392878503,-0.40048392878503,4.022936127499778,4.022936127499778,4.022936127499778,88.783939724174,85.28047141867327,92.18277420069822
10,2014-07-28,92.48025649003095,92.48025649003095,92.48025649003095,-0.4192326995177895,-0.4192326995177895,-0.4192326995177895,3.7647277548605556,3.7647277548605556,3.7647277548605556,88.6025638018188,85.20910909133347,92.10802633474258
11,2014-07-29,92.51211689703655,92.51211689703655,92.51211689703655,-0.28882639676710836,-0.28882639676710836,-0.28882639676710836,3.6784139974959333,3.6784139974959333,3.6784139974959333,88.67851675421045,85.33448112403582,91.8285896937286
12,2014-07-30,92.54397730404214,92.54397730404214,92.54397730404214,-0.2983196285067684,-0.2983196285067684,-0.2983196285067684,3.596288989268279,3.596288989268279,3.596288989268279,88.61875892124874,85.5240037256334,92.0594861745304
13,2014-07-31,92.57583771104773,92.57583771104773,92.57583771104773,-0.3989341072340166,-0.3989341072340166,-0.3989341072340166,3.520614567684281,3.520614567684281,3.520614567684281,88.47433042794307,85.11704565564855,91.8613778925412
14,2014-08-01,92.60769811805332,92.60769811805332,92.60769811805332,-0.40048392878511185,-0.40048392878511185,-0.40048392878511185,3.4533525961094393,3.4533525961094393,3.4533525961094393,88.43737904182274,85.02577208254301,91.60170484260189
15,2014-08-04,92.7032793390701,92.7032793390701,92.7032793390701,-0.41923269951862896,-0.41923269951862896,-0.41923269951862896,3.316244381338687,3.316244381338687,3.316244381338687,88.37710327733524,85.03749228489828,91.78478948414678
16,2014-08-05,92.73513974607569,92.7351397460757,92.7351397460757,-0.28882639676711624,-0.28882639676711624,-0.28882639676711624,3.2948312319160222,3.2948312319160222,3.2948312319160222,88.51795683766967,85.08127942567648,91.80423565449091
17,2014-08-06,92.76700015308127,92.76700015308127,92.76700015308127,-0.29831962850666555,-0.29831962850666555,-0.29831962850666555,3.2858838063345432,3.2858838063345432,3.2858838063345432,88.53137658735423,85.18154621049638,92.11908765297615
18,2014-08-07,92.79886056008687,92.79886056008687,92.79886056008687,-0.39893410723382466,-0.39893410723382466,-0.39893410723382466,3.28897769668834,3.28897769668834,3.28897769668834,88.46571640598646,85.07361755854683,91.91369927766151
19,2014-08-08,92.83072096709246,92.83072096709246,92.83072096709246,-0.4004839287851006,-0.4004839287851006,-0.4004839287851006,3.303306207829438,3.303306207829438,3.303306207829438,88.51035550258187,84.98122343598413,91.91046492556373
20,2014-08-11,92.92630218810923,92.92630218810923,92.92630218810923,-0.41923269951946845,-0.41923269951946845,-0.41923269951946845,3.4007140017314006,3.4007140017314006,3.4007140017314006,88.68459574676625,85.4986684697617,92.23594920583233
21,2014-08-12,92.95816259511481,92.95816259511481,92.95816259511481,-0.28882639676629085,-0.28882639676629085,-0.28882639676629085,3.4457108371712333,3.4457108371712333,3.4457108371712333,88.89185929196483,85.35624536897478,92.32357244679937
22,2014-08-13,92.99002300212041,92.99002300212041,92.99002300212041,-0.29831962850666693,-0.29831962850666693,-0.29831962850666693,3.493731464044602,3.493731464044602,3.493731464044602,88.96224709410343,85.85893256120978,92.59552226375231
23,2014-08-14,93.021883409126,93.021883409126,93.021883409126,-0.39893410723407874,-0.39893410723407874,-0.39893410723407874,3.5427093656832866,3.5427093656832866,3.5427093656832866,88.9424709240203,85.73499073058521,92.40116372946993
