,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,"Martin Luther King, Jr. Day","Martin Luther King, Jr. Day_lower","Martin Luther King, Jr. Day_upper",Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
23,2014-08-14,197828.43362179887,192282.8491932696,209706.91173317053,197828.43362179887,197828.43362179887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3418.9202154569516,3418.9202154569516,3418.9202154569516,-1071.2444492384354,-1071.2444492384354,-1071.2444492384354,0.0,0.0,0.0,-13.481069694483653,-13.481069694483653,-13.481069694483653,4503.645734389871,4503.645734389871,4503.645734389871,0.0,0.0,0.0,201247.35383725583
24,2014-08-15,198010.71855735028,191822.4830000958,210498.92024253102,198010.71855735028,198010.71855735028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3390.895147572933,3390.895147572933,3390.895147572933,-1071.2444492384354,-1071.2444492384354,-1071.2444492384354,0.0,0.0,0.0,-172.57697277706419,-172.57697277706419,-172.57697277706419,4634.716569588432,4634.716569588432,4634.716569588432,0.0,0.0,0.0,201401.61370492322
25,2014-08-18,198557.57336400455,192970.97518059082,211292.9415783943,198557.57336400455,198557.57336400455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3618.6761059043574,3618.6761059043574,3618.6761059043574,-1071.2444492384354,-1071.2444492384354,-1071.2444492384354,0.0,0.0,0.0,-225.36791204553836,-225.36791204553836,-225.36791204553836,4915.288467188331,4915.288467188331,4915.288467188331,0.0,0.0,0.0,202176.24946990891
26,2014-08-19,198739.85829955596,194266.31588236778,210673.70245307175,198739.85829955596,198739.85829955596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3929.322104470593,3929.322104470593,3929.322104470593,-1071.2444492384354,-1071.2444492384354,-1071.2444492384354,0.0,0.0,0.0,30.89586166909991,30.89586166909991,30.89586166909991,4969.670692039928,4969.670692039928,4969.670692039928,0.0,0.0,0.0,202669.18040402656
27,2014-08-20,198922.14323510736,193949.3552572655,211167.12886365637,198922.14323510736,198922.14323510736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4045.8403978019073,4045.8403978019073,4045.8403978019073,-1071.2444492384357,-1071.2444492384357,-1071.2444492384357,0.0,0.0,0.0,112.71918752953678,112.71918752953678,112.71918752953678,5004.365659510806,5004.365659510806,5004.365659510806,0.0,0.0,0.0,202967.98363290928
28,2014-08-21,199104.42817065876,195147.29242320798,211700.3333282474,199104.42817065876,199104.42817065876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3935.023003118308,3935.023003118308,3935.023003118308,-1071.2444492384354,-1071.2444492384354,-1071.2444492384354,0.0,0.0,0.0,-13.481069694470934,-13.481069694470934,-13.481069694470934,5019.748522051214,5019.748522051214,5019.748522051214,0.0,0.0,0.0,203039.45117377708
29,2014-08-22,199286.71310621017,193535.1410522536,211447.6526222818,199286.71310621017,199286.71310621017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3772.6820506314293,3772.6820506314293,3772.6820506314293,-1071.2444492384354,-1071.2444492384354,-1071.2444492384354,0.0,0.0,0.0,-172.57697277683732,-172.57697277683732,-172.57697277683732,5016.503472646702,5016.503472646702,5016.503472646702,0.0,0.0,0.0,203059.3951568416
30,2014-08-25,199833.56791286444,194644.12275749442,212619.6221163068,199833.56791286444,199833.56791286444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3609.8008815774942,3609.8008815774942,3609.8008815774942,-1071.2444492384354,-1071.2444492384354,-1071.2444492384354,0.0,0.0,0.0,-225.36791204570903,-225.36791204570903,-225.36791204570903,4906.413242861639,4906.413242861639,4906.413242861639,0.0,0.0,0.0,203443.36879444192
31,2014-08-26,200015.85284841585,195505.35374716506,212306.72258597586,200015.85284841585,200015.85284841585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3801.1514139743986,3801.1514139743986,3801.1514139743986,-1071.2444492384357,-1071.2444492384357,-1071.2444492384357,0.0,0.0,0.0,30.89586166862566,30.89586166862566,30.89586166862566,4841.500001544208,4841.500001544208,4841.500001544208,0.0,0.0,0.0,203817.00426239026
32,2014-08-27,200198.13778396725,195187.60600403897,212567.5303102165,200198.13778396725,200198.13778396725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3807.2050105533917,3807.2050105533917,3807.2050105533917,-1071.2444492384357,-1071.2444492384357,-1071.2444492384357,0.0,0.0,0.0,112.71918752954359,112.71918752954359,112.71918752954359,4765.730272262284,4765.730272262284,4765.730272262284,0.0,0.0,0.0,204005.34279452063
