,ds,trend,trend_lower,trend_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat,yhat_lower,yhat_upper
0,2014-07-14,31.489318071498612,31.489318071498612,31.489318071498612,-0.03942600313965292,-0.03942600313965292,-0.03942600313965292,1.5009859942492598,1.5009859942492598,1.5009859942492598,32.69275205230927,30.68233770979173,34.717639163916004
1,2014-07-15,31.528940724264608,31.528940724264608,31.528940724264608,-0.008502556627655315,-0.008502556627655315,-0.008502556627655315,1.6135564807511207,1.6135564807511207,1.6135564807511207,32.87586863808912,30.812156804054613,35.00645665833014
2,2014-07-16,31.568563377030593,31.568563377030593,31.568563377030593,0.029471286858348746,0.029471286858348746,0.029471286858348746,1.72425730603178,1.72425730603178,1.72425730603178,33.06416595962177,31.144501327830003,34.86965748932747
3,2014-07-17,31.608186029796588,31.608186029796588,31.608186029796588,-0.007856704152716873,-0.007856704152716873,-0.007856704152716873,1.831324607147532,1.831324607147532,1.831324607147532,33.173527922492454,31.056011340176703,35.07658124167489
4,2014-07-18,31.64780868256258,31.647808682562584,31.647808682562584,-0.03821746000693521,-0.03821746000693521,-0.03821746000693521,1.93304094675571,1.93304094675571,1.93304094675571,33.2845061590124,31.237049854178196,35.299478621533495
5,2014-07-21,31.766676640860556,31.766676640860556,31.766676640860556,-0.03942600313965785,-0.03942600313965785,-0.03942600313965785,2.190278732379944,2.190278732379944,2.190278732379944,33.65940335980189,31.65441877844378,35.595137147691645
6,2014-07-22,31.806299293626545,31.806299293626545,31.806299293626545,-0.00850255662760205,-0.00850255662760205,-0.00850255662760205,2.255446198714985,2.255446198714985,2.255446198714985,33.79511692541498,31.919081276937916,36.009939453978326
7,2014-07-23,31.84592194639254,31.84592194639254,31.84592194639254,0.029471286858347448,0.029471286858347448,0.029471286858347448,2.3084390702556665,2.3084390702556665,2.3084390702556665,33.925706293207604,31.90056370763115,35.9590671249127
8,2014-07-24,31.885544599158532,31.885544599158532,31.885544599158532,-0.007856704152770325,-0.007856704152770325,-0.007856704152770325,2.3484203802159467,2.3484203802159467,2.3484203802159467,33.96798226492276,31.93763146743059,35.939247072476746
9,2014-07-25,31.92516725192452,31.92516725192452,31.92516725192452,-0.03821746000693184,-0.03821746000693184,-0.03821746000693184,2.3747703892081677,2.3747703892081677,2.3747703892081677,34.00359417082681,31.977495680263544,35.91743054442563
10,2014-07-28,32.044035210222496,32.044035210222496,32.044035210222496,-0.0394260031396162,-0.0394260031396162,-0.0394260031396162,2.3692520212025783,2.3692520212025783,2.3692520212025783,34.115735217986504,32.05974424413538,36.02786010742675
11,2014-07-29,32.08365786298849,32.08365786298849,32.08365786298849,-0.008502556627685749,-0.008502556627685749,-0.008502556627685749,2.339444461922559,2.339444461922559,2.339444461922559,34.15647375798441,32.03696320235609,36.22353289038966
12,2014-07-30,32.12328051575448,32.12328051575448,32.12328051575448,0.029471286858346737,0.029471286858346737,0.029471286858346737,2.2963208632702132,2.2963208632702132,2.2963208632702132,34.19094665558409,32.219690744628515,36.2364897443629
13,2014-07-31,32.16290316852047,32.16290316852047,32.16290316852047,-0.007856704152823782,-0.007856704152823782,-0.007856704152823782,2.2405941598261987,2.2405941598261987,2.2405941598261987,34.13751461389489,31.985178008143595,36.17893672107835
14,2014-08-01,32.202525821286464,32.202525821286464,32.202525821286464,-0.038217460006928466,-0.038217460006928466,-0.038217460006928466,2.173163104864064,2.173163104864064,2.173163104864064,34.079345455844646,32.06595080630651,36.064034442125234
15,2014-08-04,32.32139377958444,32.32139377958444,32.32139377958444,-0.039426003139650424,-0.039426003139650424,-0.039426003139650424,1.9119686800808784,1.9119686800808784,1.9119686800808784,33.93581044622672,31.90053295329772,36.027394318484646
16,2014-08-05,32.36101643235043,32.36101643235043,32.36101643235043,-0.008502556627647975,-0.008502556627647975,-0.008502556627647975,1.8096508478339974,1.8096508478339974,1.8096508478339974,33.90403871325783,31.87084496406029,35.85887270822436
17,2014-08-06,32.400639085116424,32.400639085116424,32.400639085116424,0.029471286858348787,0.029471286858348787,0.029471286858348787,1.7021049392734415,1.7021049392734415,1.7021049392734415,33.874089300949265,31.842439693503405,35.94942274139617
18,2014-08-07,32.440261737882416,32.440261737882416,32.440261737882416,-0.007856704152859249,-0.007856704152859249,-0.007856704152859249,1.5908352918734199,1.5908352918734199,1.5908352918734199,33.765114315304025,31.858621482151733,35.960345539571925
19,2014-08-08,32.47988439064841,32.47988439064841,32.47988439064841,-0.03821746000693831,-0.03821746000693831,-0.03821746000693831,1.4773497633355945,1.4773497633355945,1.4773497633355945,33.66089068367811,31.595021114323583,35.60985830943951
20,2014-08-11,32.598752348946384,32.598752348946384,32.598752348946384,-0.03942600313968464,-0.03942600313968464,-0.03942600313968464,1.138157031100064,1.138157031100064,1.138157031100064,33.439357366607815,31.407905198689235,35.33674820116489
21,2014-08-12,32.638375001712376,32.638375001712376,32.638375001712376,-0.008502556627579217,-0.008502556627579217,-0.008502556627579217,1.030018677054415,1.030018677054415,1.030018677054415,33.40176511184026,31.55451514334874,35.482251718304965
22,2014-08-13,32.67799765447837,32.67799765447837,32.67799765447837,0.029471286858347098,0.029471286858347098,0.029471286858347098,0.926344257951004,0.926344257951004,0.926344257951004,33.37568718898877,31.36061329798977,35.392923969794005
23,2014-08-14,32.71762030724436,32.71762030724436,32.71762030724436,-0.007856704152794765,-0.007856704152794765,-0.007856704152794765,0.8281450585415072,0.8281450585415072,0.8281450585415072,33.27978265133412,31.27598821086606,35.339345303379176
