,Date,Symbols,High,Low,Open,Close,Volume,Adj Close,Company_name
51,2014-09-24,brk-a,210021,208250,208250,209850,300,209850,Berkshire Hathaway Inc.
52,2014-09-25,brk-a,209900,205494,209900,206000,300,206000,Berkshire Hathaway Inc.
53,2014-09-26,brk-a,208420,205580,205580,208133,300,208133,Berkshire Hathaway Inc.
54,2014-09-29,brk-a,208016,206500,207100,207321,300,207321,Berkshire Hathaway Inc.
55,2014-09-30,brk-a,208011,206707,207451,206900,300,206900,Berkshire Hathaway Inc.
56,2014-10-01,brk-a,207310,204400,207310,204855,400,204855,Berkshire Hathaway Inc.
57,2014-10-02,brk-a,207500,205000,205000,206250,900,206250,Berkshire Hathaway Inc.
58,2014-10-03,brk-a,209420,207200,207450,208750,600,208750,Berkshire Hathaway Inc.
59,2014-10-06,brk-a,210359,207997,210275,208585,300,208585,Berkshire Hathaway Inc.
60,2014-10-07,brk-a,208000,205035,208000,205035,300,205035,Berkshire Hathaway Inc.
61,2014-10-08,brk-a,210175,205000,205000,209950,600,209950,Berkshire Hathaway Inc.
62,2014-10-09,brk-a,210328,205750,210000,205850,500,205850,Berkshire Hathaway Inc.
63,2014-10-10,brk-a,209190,205150,206600,205150,500,205150,Berkshire Hathaway Inc.
64,2014-10-13,brk-a,208000,204706,204920,204913,600,204913,Berkshire Hathaway Inc.
65,2014-10-14,brk-a,208387,205000,205050,206025,800,206025,Berkshire Hathaway Inc.
66,2014-10-15,brk-a,205146,198000,204614,203800,1000,203800,Berkshire Hathaway Inc.
67,2014-10-16,brk-a,203345,199195,199400,202000,400,202000,Berkshire Hathaway Inc.
68,2014-10-17,brk-a,206437,203569,203995,205505,800,205505,Berkshire Hathaway Inc.
69,2014-10-20,brk-a,206207,204700,205303,205850,300,205850,Berkshire Hathaway Inc.
70,2014-10-21,brk-a,208400,206270,206890,208330,400,208330,Berkshire Hathaway Inc.
71,2014-10-22,brk-a,209000,206385,208805,206525,200,206525,Berkshire Hathaway Inc.
72,2014-10-23,brk-a,209124,207646,209000,208109,200,208109,Berkshire Hathaway Inc.
73,2014-10-24,brk-a,209251,207535,207579,209251,300,209251,Berkshire Hathaway Inc.
74,2014-10-27,brk-a,209410,208000,208447,209222,200,209222,Berkshire Hathaway Inc.
75,2014-10-28,brk-a,210580,209279,209500,210570,500,210570,Berkshire Hathaway Inc.
76,2014-10-29,brk-a,210900,208400,210725,209600,300,209600,Berkshire Hathaway Inc.
77,2014-10-30,brk-a,209813,204700,209250,209030,300,209030,Berkshire Hathaway Inc.
78,2014-10-31,brk-a,212300,209095,211028,210000,500,210000,Berkshire Hathaway Inc.
79,2014-11-03,brk-a,211310,209000,210835,211100,200,211100,Berkshire Hathaway Inc.
80,2014-11-04,brk-a,213250,211600,211900,213000,200,213000,Berkshire Hathaway Inc.
81,2014-11-05,brk-a,214799,212795,214799,214155,200,214155,Berkshire Hathaway Inc.
82,2014-11-06,brk-a,214935,213400,214821,214800,200,214800,Berkshire Hathaway Inc.
83,2014-11-07,brk-a,215925,214326,215226,214970,200,214970,Berkshire Hathaway Inc.
84,2014-11-10,brk-a,217500,215814,215899,217500,400,217500,Berkshire Hathaway Inc.
85,2014-11-11,brk-a,218400,217214,218400,217352,100,217352,Berkshire Hathaway Inc.
86,2014-11-12,brk-a,218544,217045,217875,218101,400,218101,Berkshire Hathaway Inc.
87,2014-11-13,brk-a,219366,218370,218656,219300,400,219300,Berkshire Hathaway Inc.
88,2014-11-14,brk-a,219817,217646,219331,218023,300,218023,Berkshire Hathaway Inc.
89,2014-11-17,brk-a,218545,217098,218545,218540,200,218540,Berkshire Hathaway Inc.
90,2014-11-18,brk-a,219610,218275,218540,218868,200,218868,Berkshire Hathaway Inc.
91,2014-11-19,brk-a,218799,217576,218799,218544,200,218544,Berkshire Hathaway Inc.
92,2014-11-20,brk-a,218609,217300,217800,218250,100,218250,Berkshire Hathaway Inc.
93,2014-11-21,brk-a,220369,219400,220300,219935,200,219935,Berkshire Hathaway Inc.
94,2014-11-24,brk-a,221130,219455,220575,221052,200,221052,Berkshire Hathaway Inc.
95,2014-11-25,brk-a,222000,221100,221315,221725,300,221725,Berkshire Hathaway Inc.
96,2014-11-26,brk-a,222451,221965,222299,222411,100,222411,Berkshire Hathaway Inc.
97,2014-11-28,brk-a,224070,222669,222705,223065,200,223065,Berkshire Hathaway Inc.
98,2014-12-01,brk-a,224671,222361,223100,222525,200,222525,Berkshire Hathaway Inc.
99,2014-12-02,brk-a,225000,223020,223800,225000,200,225000,Berkshire Hathaway Inc.
100,2014-12-03,brk-a,225900,224350,225900,224485,200,224485,Berkshire Hathaway Inc.
101,2014-12-04,brk-a,225215,223915,224950,225215,300,225215,Berkshire Hathaway Inc.
102,2014-12-05,brk-a,225981,225021,225650,225640,300,225640,Berkshire Hathaway Inc.
103,2014-12-08,brk-a,229374,226150,226285,227800,1000,227800,Berkshire Hathaway Inc.
104,2014-12-09,brk-a,226489,223391,226300,225334,1000,225334,Berkshire Hathaway Inc.
105,2014-12-10,brk-a,226816,223304,225400,223650,1300,223650,Berkshire Hathaway Inc.
106,2014-12-11,brk-a,226836,224180,224180,224800,400,224800,Berkshire Hathaway Inc.
107,2014-12-12,brk-a,224750,219000,224000,219000,400,219000,Berkshire Hathaway Inc.
108,2014-12-15,brk-a,222519,217178,222121,219073,500,219073,Berkshire Hathaway Inc.
109,2014-12-16,brk-a,222980,215500,218215,218460,700,218460,Berkshire Hathaway Inc.
110,2014-12-17,brk-a,222800,218427,219000,222800,600,222800,Berkshire Hathaway Inc.
111,2014-12-18,brk-a,229300,225299,226700,229300,700,229300,Berkshire Hathaway Inc.
112,2014-12-19,brk-a,228495,226294,228152,227886,400,227886,Berkshire Hathaway Inc.
113,2014-12-22,brk-a,228680,226795,227651,227720,200,227720,Berkshire Hathaway Inc.
114,2014-12-23,brk-a,229000,227530,227840,227630,400,227630,Berkshire Hathaway Inc.
115,2014-12-24,brk-a,228520,226515,227900,226515,300,226515,Berkshire Hathaway Inc.
116,2014-12-26,brk-a,228070,226500,227301,226500,200,226500,Berkshire Hathaway Inc.
117,2014-12-29,brk-a,228350,226500,226500,228165,200,228165,Berkshire Hathaway Inc.
118,2014-12-30,brk-a,228285,226550,227351,228255,200,228255,Berkshire Hathaway Inc.
119,2014-12-31,brk-a,228870,225403,228180,226000,200,226000,Berkshire Hathaway Inc.
120,2015-01-02,brk-a,227470,222735,227230,223600,300,223600,Berkshire Hathaway Inc.
121,2015-01-05,brk-a,223595,220000,223595,220980,500,220980,Berkshire Hathaway Inc.
122,2015-01-06,brk-a,222870,219266,221110,220450,400,220450,Berkshire Hathaway Inc.
123,2015-01-07,brk-a,223536,220000,222500,223480,400,223480,Berkshire Hathaway Inc.
124,2015-01-08,brk-a,226949,224000,226124,226680,600,226680,Berkshire Hathaway Inc.
125,2015-01-09,brk-a,227500,223968,227500,224675,200,224675,Berkshire Hathaway Inc.
126,2015-01-12,brk-a,225495,222083,225495,222424,200,222424,Berkshire Hathaway Inc.
127,2015-01-13,brk-a,226420,221802,224849,223000,600,223000,Berkshire Hathaway Inc.
128,2015-01-14,brk-a,222577,219779,221005,221878,800,221878,Berkshire Hathaway Inc.
129,2015-01-15,brk-a,223000,220839,222505,221510,200,221510,Berkshire Hathaway Inc.
130,2015-01-16,brk-a,223779,220105,220990,223615,200,223615,Berkshire Hathaway Inc.
131,2015-01-20,brk-a,225441,222208,224000,222636,400,222636,Berkshire Hathaway Inc.
132,2015-01-21,brk-a,222500,220000,222039,220895,300,220895,Berkshire Hathaway Inc.
133,2015-01-22,brk-a,225214,221020,222495,224915,400,224915,Berkshire Hathaway Inc.
134,2015-01-23,brk-a,224800,223680,224800,223751,100,223751,Berkshire Hathaway Inc.
135,2015-01-26,brk-a,224517,222432,223900,224184,100,224184,Berkshire Hathaway Inc.
136,2015-01-27,brk-a,223154,221450,221961,221511,300,221511,Berkshire Hathaway Inc.
137,2015-01-28,brk-a,223100,217160,222700,217160,400,217160,Berkshire Hathaway Inc.
138,2015-01-29,brk-a,220380,216340,218000,219998,300,219998,Berkshire Hathaway Inc.
139,2015-01-30,brk-a,219900,215865,219900,215865,300,215865,Berkshire Hathaway Inc.
140,2015-02-02,brk-a,220100,215151,216001,220100,200,220100,Berkshire Hathaway Inc.
141,2015-02-03,brk-a,222695,218925,221800,222183,300,222183,Berkshire Hathaway Inc.
142,2015-02-04,brk-a,222754,220815,222000,221027,200,221027,Berkshire Hathaway Inc.
143,2015-02-05,brk-a,224863,221800,222195,224560,400,224560,Berkshire Hathaway Inc.
144,2015-02-06,brk-a,227450,224376,225000,224880,300,224880,Berkshire Hathaway Inc.
145,2015-02-09,brk-a,224545,223209,224545,224000,200,224000,Berkshire Hathaway Inc.
146,2015-02-10,brk-a,225820,223389,225250,225140,200,225140,Berkshire Hathaway Inc.
147,2015-02-11,brk-a,225340,223339,225099,224393,100,224393,Berkshire Hathaway Inc.
148,2015-02-12,brk-a,225540,224020,225000,224460,300,224460,Berkshire Hathaway Inc.
149,2015-02-13,brk-a,224186,222030,223890,222555,400,222555,Berkshire Hathaway Inc.
150,2015-02-17,brk-a,224000,222486,222950,223300,200,223300,Berkshire Hathaway Inc.
151,2015-02-18,brk-a,223600,222380,223460,222800,200,222800,Berkshire Hathaway Inc.
152,2015-02-19,brk-a,222560,220730,222251,221495,200,221495,Berkshire Hathaway Inc.
153,2015-02-20,brk-a,223100,219940,220721,223100,200,223100,Berkshire Hathaway Inc.
154,2015-02-23,brk-a,222800,220294,222800,221000,300,221000,Berkshire Hathaway Inc.
155,2015-02-24,brk-a,224010,220960,221200,223405,300,223405,Berkshire Hathaway Inc.
156,2015-02-25,brk-a,223970,222680,223970,222855,200,222855,Berkshire Hathaway Inc.
157,2015-02-26,brk-a,223420,222000,222946,222250,100,222250,Berkshire Hathaway Inc.
158,2015-02-27,brk-a,222250,220860,222250,221180,200,221180,Berkshire Hathaway Inc.
159,2015-03-02,brk-a,221900,219000,221900,220365,500,220365,Berkshire Hathaway Inc.
160,2015-03-03,brk-a,220580,217936,220580,219000,500,219000,Berkshire Hathaway Inc.
161,2015-03-04,brk-a,218500,216500,218500,217612,300,217612,Berkshire Hathaway Inc.
162,2015-03-05,brk-a,219822,217500,217735,219500,300,219500,Berkshire Hathaway Inc.
163,2015-03-06,brk-a,221353,218645,219475,218811,400,218811,Berkshire Hathaway Inc.
164,2015-03-09,brk-a,220845,218899,218900,220500,400,220500,Berkshire Hathaway Inc.
165,2015-03-10,brk-a,219650,216900,219650,217400,800,217400,Berkshire Hathaway Inc.
166,2015-03-11,brk-a,218865,216785,217745,217500,400,217500,Berkshire Hathaway Inc.
167,2015-03-12,brk-a,219898,217721,218999,219898,300,219898,Berkshire Hathaway Inc.
168,2015-03-13,brk-a,219500,216435,219500,217118,200,217118,Berkshire Hathaway Inc.
169,2015-03-16,brk-a,219900,218350,218350,219502,200,219502,Berkshire Hathaway Inc.
170,2015-03-17,brk-a,219374,217240,219374,218600,200,218600,Berkshire Hathaway Inc.
171,2015-03-18,brk-a,220546,217195,218374,219699,300,219699,Berkshire Hathaway Inc.
172,2015-03-19,brk-a,219698,217705,219698,218000,200,218000,Berkshire Hathaway Inc.
173,2015-03-20,brk-a,219560,218300,219200,218300,200,218300,Berkshire Hathaway Inc.
174,2015-03-23,brk-a,219999,218279,219150,218646,200,218646,Berkshire Hathaway Inc.
175,2015-03-24,brk-a,218260,216999,218175,217005,300,217005,Berkshire Hathaway Inc.
176,2015-03-25,brk-a,218058,216386,217700,217000,600,217000,Berkshire Hathaway Inc.
177,2015-03-26,brk-a,216760,215464,215939,216240,500,216240,Berkshire Hathaway Inc.
178,2015-03-27,brk-a,217380,215759,216850,217000,500,217000,Berkshire Hathaway Inc.
179,2015-03-30,brk-a,220000,218000,218000,219700,300,219700,Berkshire Hathaway Inc.
180,2015-03-31,brk-a,219400,217500,219400,217500,200,217500,Berkshire Hathaway Inc.
181,2015-04-01,brk-a,217980,216138,217900,216300,200,216300,Berkshire Hathaway Inc.
182,2015-04-02,brk-a,216853,215700,216154,216500,200,216500,Berkshire Hathaway Inc.
183,2015-04-06,brk-a,217401,215273,215440,216275,100,216275,Berkshire Hathaway Inc.
184,2015-04-07,brk-a,216981,215460,216400,215500,200,215500,Berkshire Hathaway Inc.
185,2015-04-08,brk-a,216612,214780,216000,214828,500,214828,Berkshire Hathaway Inc.
186,2015-04-09,brk-a,215640,214500,214828,215523,400,215523,Berkshire Hathaway Inc.
187,2015-04-10,brk-a,215850,214655,215100,215211,200,215211,Berkshire Hathaway Inc.
